,song_name,song_lyrics
95,Lucy in the Sky with Diamonds,"Lucy in the Sky with Diamonds Lyrics[Verse 1]
Picture yourself in a boat on a river
With tangerine trees and marmalade skies
Somebody calls you, you answer quite slowly
A girl with kaleidoscope eyes

[Pre-Chorus]
Cellophane flowers of yellow and green
Towering over your head
Look for the girl with the sun in her eyes
And she's gone

[Chorus]
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Ohh
[Verse 2]
Follow her down to a bridge by a fountain
Where rocking horse people eat marshmallow pies
Everyone smiles as you drift past the flowers
That grow so incredibly high

[Pre-Chorus]
Newspaper taxis appear on the shore
Waiting to take you away
Climb in the back with your head in the clouds
And you're gone

[Chorus]
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Ohh

[Pre-Chorus]
Newspaper taxis appear on the shore
Waitin' to take you away
Climb in the back with your head in the clouds
And you're gone

[Chorus]
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Ohh
[Verse 3]
Picture yourself on a train in a station
With plasticine porters with looking glass ties
Suddenly, someone is there at the turnstile
The girl with kaleidoscope eyes

[Chorus]
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds
Ohh

[Chorus]
Lucy in the sky with diamonds (Oh, Lucy)
Lucy in the sky with diamonds (Oh, Lucy)
Lucy in the sky with diamonds (Oh, Lucy)
Ohh

[Chorus]
Lucy in the sky with diamonds (Lucy, oh, Lucy)
Lucy in the sky with diamonds (Lucy, oh, Lucy)
Lucy in the sky with diamonds (Lucy, oh, Lucy)
Ohh

[Chorus]
Lucy in the sky with diamonds (Lucy, oh, Lucy)
Lucy in the sky with diamonds (Lucy, oh, Lucy)
Lucy in the sky with diamonds (Lucy, oh, Lucy)
Ohh
[Chorus]
Lucy in the sky with diamonds (Lucy, oh, Lucy)
Lucy in the sky with diamonds (Lucy, oh, Lucy)
Lucy in the sky with diamonds (Lucy, oh, Lucy)
Ohh1Embed"
96,It’s Tough to Be a God,"It’s Tough to Be a God Lyrics[Verse 1: Elton John]
I hardly think I'm qualified
To come across all sanctified
I just don't cut it with the cherubim
The town's already on its knees
Being worshipped is a breeze
I barely know the words to any hymn

[Verse 2: Randy Newman]
Listen, if we don't comply
With the locals' wishes I
Can see us being sacrificed or stuffed
Let's be gods, the perks are great
El Dorado on a plate
Local feeling should not be rebuffed
[Chorus: Elton John, Elton John & Randy Newman]
It's tough to be a god
Tread where mortals have not trod
Be deified when really you're a sham
Be an object of devotion
Be the subject of psalms
It's a terrifying notion
All those prayers and those salaams
Any normal man would bridle
If he's forced to be an idol
And a normal man's exactly what I am

[Verse 3: Elton John]
All the same, it's pretty clear
The scoundrels don't keep much up here
They must have zillions under lock and key
But gods can force them to unleash
Enough to make us nouveau riche
Beyond our wildest dreams, so follow me!

[Verse 4: Randy Newman]
Can't you see I won't relax
If religious maniacs
Tell me I'm all-powerful and sublime
How can I be their belief
When I'm lying through my teeth?
Why don't we just say, ""some other time""?
[Chorus: Elton John, Elton John & Randy Newman]
It's tough to be a god
But if you get the people's nod
Count your blessings, keep them sweet is my advice
Be nirvana, be salvation
Be all things to all men
Butter up your congregation
Every Sunday score a ten
The alternative is dire
Simply frying pan to fire
So sign on two new gods for paradise, paradiseEmbed"
97,The Greatest Discovery,"The Greatest Discovery Lyrics[Verse]
Peering out of tiny eyes
The grubby hands that gripped the rail
Wiped the window clean of frost
As the morning air laid on the latch
A whistle awakened someone there
Next door to the nursery just down the hall
A strange new sound you never heard before
A strange new sound that makes boys explore
Tread neat so small those little feet
Amid the morning his small heart beats
So much excitement yesterday
That must be rewarded, must be displayed
Large hands lift him through the air
Excited eyes contain him there
The eyes of those he loves and knows
But what's this extra bed just here
His puzzled head tipped to one side
Amazement swims in those bright green eyes
Glancing down upon this thing
That make strange sounds, strange sounds that sing
In those silent happy seconds
That surround the sound of this event
A parent's smile is made in moments
They have made for you a friend
And all you ever learned from them
Until you grew much older
Did not compare with when they said
This is your brand new brother[x3]Embed"
98,Friends Never Say Goodbye (Movie Version),"Friends Never Say Goodbye (Movie Version) Lyrics[ELTON JOHN]
There isn't much I haven't shared
With you along the road
And through it all there'd always be
Tomorrow's episode
Suddenly that isn't true
There's another avenue beckoning
The great divide
Ask no questions, take no side
Who's to say who's right or wrong?
Whose course is braver run?
All I know is all we had
Is over, said, and done
Friends never say goodbye
Friends never say goodbye
Friends never say goodbye
Never say goodbye

Friends never say goodbye
Friends never say goodbye

(spoken)
[MIGUEL]
Well, good luck

[TULIO]
Yeah, you too

[ELTON JOHN, sung]
Never say goodbyeEmbed"
99,Mellow,"Mellow Lyrics[Verse 1]
Cool grass blowing up the pass
Don't you know I'm feeling mellow?
Oh, I love your roman nose
The way you curl your toes, baby
Make me feel so mellow

[Verse 2]
It's the same old feeling I get when you're stealing
Back into my bed again
With the curtains closed
Oh, and the window froze
By the rhythm of the rain

[Chorus]
Ooh, you make me mellow
Oh, you make me mellow
Rocking smooth and slow
Mellow's the feeling that we get
Watching the coal fire glow
Oh, you make me mellow
Oh, I make you mellow
Wrecking the sheets real fine
Heaven knows what you sent me, Lord
But God, this is a mellow time
[Verse 3]
Going down to the stores in town
Getting all the things we need
Oh, don't forget the beer
Oh, my little dear
It helps to sow the mellow seed

[Verse 4]
And it can't be bad, all the love I've had
Coursing through my life
Oh, down in the pass
Where the wind blows fast
And mellow, mellow's feeling right

[Chorus]
Oh, I make you mellow
Oh, you make me mellow
Rocking smooth and slow
Mellow's the feeling that we get
Watching the coal fire glow
Oh, you make me mellow
Oh, I make you mellow
Wrecking the sheets real fine
Heaven knows what you sent me, Lord
But God, this is a mellow time
[Electric Violin Solo]

[Chorus]
Oh, you make me mellow
Oh, you make me mellow
Rocking smooth and slow
Mellow's the feeling that we get
Watching the coal fire glow
Oh, you make me mellow
Oh, I make you mellow
Wrecking the sheets real fine
Heaven knows what you sent me, Lord
But God, this is a mellow time
Oh! You make me mellow
Oh! You make me mellow
Rocking the sheets real fine
Heaven knows what you sent me, Lord
But God, this is a mellow time

[Outro]
Oh, oh
Oh, oh
Wrecking the sheets real fine
Heaven knows what you sent me, Lord
But God, this is a mellow timeEmbed"
100,Burn Down the Mission,"Burn Down the Mission Lyrics[Verse 1]
You tell me there's an angel in your tree
Did he say he'd come to call on me?
For things are getting desperate in our home
Living in the parish of the restless folks I know

[Pre-Chorus]
Everybody now, bring your family down to the riverside
Look to the east to see where the fat stock hide
Behind four walls of stone the rich man sleeps
It's time we put the flame torch to their keep

[Chorus]
Burn down the mission
If we're gonna stay alive
Watch the black smoke fly to heaven
See the red flame light the sky
Burn down the mission
Burn it down to stay alive
It's our only chance of living
Take all you need to live inside
[Verse 2]
Deep in the woods the squirrels are out today
My wife cried when they came to take me away
But what more could I do just to keep her warm
Than burn, burn, burn, burn, down the mission walls

[Pre-Chorus]
Now everybody, bring your family down to the riverside
Look to the east to see where the fat stock hide
Behind four walls of stone the rich man sleeps
It's time we put the flame torch to their keep

[Chorus]
Burn down the mission, Lord
If we're gonna stay alive
Watch the black smoke fly to heaven
See the red flame light the sky
Burn down the mission, Lord
If we're gonna stay alive
It's our only chance of living
Take all you need to live inside1Embed"
101,Shine,"Shine Lyrics[Spoken MRS. WILKINSON]
Mornin' girls!

[Spoken GIRLS]
Mornin' Mrs. Wilkinson!

[Spoken MRS. WILKINSON]
Oi, Rocky, Booger off
Music, Maestro, please
Arms!

[GIRLS]
Arms!

[Spoken BILLY]
She's a right old cow
[Spoken DEBBIE]
Ay, that's me mum!

[Spoken MRS. WILKINSON]
Full plie!

[GIRLS]
Full plie!

[Spoken, BILLY]
Your mum?

[Spoken DEBBIE]
Yeah

[Spoken MRS. WILKINSON]
And up!

[GIRLS]
And up!

[Spoken BILLY]
You're crap at that

[Spoken DEBBIE]
No I'm not!
[Spoken MRS. WILKINSON]
And second!

[Spoken BILLY]
Miss?

[GIRLS]
Second!

[Spoken MRS. WILKINSON]
Here, stick this over there, will ya?
Tummies in!

[GIRLS]
Tummies in!

[Spoken MRS. WILKINSON]
I'm telling ya, Tracy, you're gonna end up like your mother!
And balance!

[GIRLS]
Balance!

[Spoken BILLY]
Miss, the keys
[Spoken MRS. WILKINSON]
And two, and three, and four
Knees!

[GIRLS]
Knees!

[Spoken MRS. WILKINSON]
Who the hell are you?

[Spoken BILLY]
Billy

[Spoken MRS. WILKINSON]
And second!

[GIRLS]
Second!

[Spoken BILLY]
Billy Elliot

[Spoken MRS. WILKINSON]
Oh please to meet ya
I'm Margot, Margot Flettinfantine
It was a rhetorical question
Now piss off over there
Keeley Gibson! How many time do I have to tell ya?

[KEELEY GIBSON]
But miss!

[Spoken MRS. WILKINSON]
I don't care if your mother has got cerebral palsy, Keeley, you have to bring your shoes your shoes. Now go home and get them
Right, waves one, two, and three to the front!
Outside, Sharon!
Our lives are lonely and sad, but in here they sparkle!

[MRS. WILKINSON]
Try to keep your arm in line
Come on at least pretend you're doing fine

[Spoken MRS. WILKINSON]
Don't forget the golden rule, girls:
Never hide your light under a bushel
No matter how big the bushel Tracy Atkinson

[MRS. WILKINSON]
You can wow 'em every time

[Spoken MRS. WILKINSON]
Even you, Susan Parks

[MRS. WILKINSON]
All you have to do in shine

[Spoken MRS. WILKINSON]
(?) That's it, girls! So our tawdry little lives are transformed by the power of art!

[MRS. WILKINSON]
Forget about content

[Spoken MRS. WILKINSON]
Oi, you!

[MRS. WILKINSON]
Focus on style
Steal an inch on them
And they'll give you a mile

[Spoken MRS. WILKINSON]
Chair!
Everybody ready for the big number
And smile, smile, smile, smile
Right! WE've only got another seven and a half months to rehearse this so for Christ Sakes concentrate!

[MRS. WILKINSON]
It doesn't matter if you're large or small
Trapezeoid, or short or tall
Even if you can't dance at all
All you really have to do is shine

It doesn't matter if your life's a mess
The whole process will coalesce
Girls, just try to effervesce
All you really have to do is shine

Give 'em the old razzle dazzle
Turn on the old pizzazz

[Spoken Billy]
Miss, the keys!

[MRS. WILKINSON]
There won't be time to shilly shally
Give it backbone, give it welly
Bowl 'em over, knock 'em out
Show 'em what life is all about
Give them the old razzle dazzle
And shine

[Spoken MRS. WILKINSON]
Go on, join in, I dare ya

[MRS. WILKINSON]
It doesn't matter if you're unemployed
Only partially humanoid
An octopoid whose mind's a void
All you really have to do is shine

[Spoken MRS. WILKINSON]
Come on Debbie, it's your big moment

[Spoken DEBBIE]
I know!

[MRS. WILKINSON]
It doesn't matter if you're special needs
Maimed or lame, or born in Leeds
They love to see a heart that bleeds
All you really have to do is shine

Give 'em the old razzle dazzle
Turn on the old pizzazz
There won't be time to shilly shally
Give it backbone, give it welly
Bowl them over, knock 'em out
Show them what life's all about
Give them the old razzle dazzle
And shine!

You might be feeling lousy
You might be feeling blue
A little apprehensive
A minor touch of flu
They couldn't give a monkey's cuss
They couldn't give a fig
Come on son get over it
It's all part of the gig

[Spoken MRS. WILKINSON]
Smoke, Mr. Braithwaite!
Come on, girls get behind those fans
I want to see tiny little people
I want to see midgets, go on

[MRS. WILKINSON]
Give 'em the old rinkle tinkle

[Spoken MRS. WILKINSON]
Out, in

[MRS. WILKINSON]
Give 'em the old kabam

[Spoken MRS. WILKINSON]
Lame!

[MRS. WILKINSON]
Knock 'em sideways blow their minds out
There's no time for half time frolics
Grab the buggers by the bollocks
Show 'em what class is all about
Give 'em that old razzle dazzle
And shine

[Spoken MRS. WILKINSON]
Lights!

[MRS. WILKINSON]
Doesn't matter if you're short or squat
Cerebrally challenged, completely shot
You might have it or might not
All you really have to do is
All you really have to do is shine
Give 'em that old razzle dazzle and shine
And shine
Give 'em that old razzle dazzle and shine
And shine
And shine
And shineEmbed"
102,Better Off Dead,"Better Off Dead Lyrics[Verse 1]
There was a face on a hoarding that someone had drawn on
And just enough time for the night to pass by without warning
Away in the distance there's a blue flashing light
Someone's in trouble somewhere tonight
As the flickering neon stands ready to fuse
The wind blows away all of yesterday's news

[Verse 2]
Well, they've locked up their daughters
And they battened the hatches
They always could find us but they never could catch us
Through the grease-streaked windows of an all-night cafe
We watched the arrested get taken away
And that cigarette haze has ecology beat
As the whores and the drunks filed in from the street
[Chorus]
'Cause the steam's in the boiler, the coal's in the fire
If you ask how I am then I'll just say ""inspired""
If the thorn of a rose is the thorn in your side
Then you're better off dead if you haven't yet died

[Break]
Ooh (Ooh)
Ooh
Ooh (La, la, la)
Ooh (la, la, la)

Ah
Ah
La-la-la-la-la...

[Chorus]
'Cause the steam's in the boiler, the coal's in the fire
If you ask how I am then I'll just say inspired
If the thorn of a rose is the thorn in your side
Then you're better off dead if you haven't yet died

[Outro]
Better off dead
Better off dead
Better off dead
Better off dead
Better off dead
Better off dead
Better off dead
Better off deadEmbed"
103,The King Must Die,"The King Must Die Lyrics[Verse 1]
No man's a jester playing Shakespeare
'Round your throne room floor
While the juggler's act is danced upon
The crown that you once wore
And sooner or later
Everybody's kingdom must end
And I'm so afraid your courtiers
Cannot be called best friends

[Chorus]
Caesar's had your troubles
Widows had to cry
While mercenaries in cloisters sing
And the king must die
[Verse 2]
Some men are better staying sailors
Take my word and go
But tell the ostler that his name was
The very first they chose
And if my hands are stained forever
And the altar should refuse me, yeah
Would you let me in, would you let me in, would you let me in?
Should I cry sanctuary?

[Chorus]
Caesar's had your troubles
Widows had to cry
While mercenaries in cloisters sing
And the king must die, yeah!
The king must die
The king must die, oh, yeah

[Bridge]
No man's a jester playing Shakespeare
'Round your throne room floor
While the juggler's act is danced upon
The crown that you once wore
The king is dead
The king is dead
The king is dead
The king is dead
[Outro]
Long live the kingEmbed"
104,Are You Ready for Love (’79 Version Radio Edit),"Are You Ready for Love (’79 Version Radio Edit) Lyrics[Verse 1]
Catch a star if you can
Wish for somethin' special
Let it be me, my love is free
Sing a song to yourself
Think of someone listenin'
One melody, you're all for me

[Pre-Chorus]
I'll write a symphony just for you and me
If you let me love you
I'll paint a masterpiece just for you to see
If you let me love you, let me love you

[Chorus]
Are you ready, are you ready for love?
Yes I am, are you
Are you ready, are you ready for love?
Yes I am, are you
Are you ready, are you ready for love?
(Love)
[Verse 2]
You're the one like the sun
Shine your love around me
You'll always be the one for me
Say the word, I'll be there
Lovin' you forever
Don't let me go, just say it's so

[Pre-Chorus]
We'll hear the music ring from the mountaintops
To the valley below us
We'll serenade the world with a lullaby
So the angels will know us, angels will know us

[Bridge]
Are you ready, are you ready for love?
Yes I am, are you
Are you ready, are you ready for love?
Yes I am
Yes I am
Yes I am
Yes I am
Yes I am

[Chorus]
Are you ready, are you ready for love?
Yes I am, are you
Are you ready, are you ready for love?
Yes I am, are you
Are you ready, are you ready for love?
Yes I am, are you
[Chorus]
Are you ready, are you ready for love?
Yes I am, are you
Are you ready, are you ready for love?
Yes I am, are you
Are you ready, are you ready for love?1Embed"
105,Come Down in Time,"Come Down in Time Lyrics[Verse 1]
In the quiet silent seconds I, I turned off the light switch
And I, I came down to meet you in the half light the moon left
While a, a cluster of night jars sang some songs out of tune
A mantle of bright light shone down from a room

[Chorus]
""Come down in time"", I still hear her say
So clear in my ear like it was today
""Come down in time"" was the message she gave
Come down in time and I'll meet you half way

[Verse 2]
Well, I don't know if I should have heard her as yet
But a, a true love like hers is a, a hard love to get
And I, I've walked most all the way and I, I ain't heard her call
And I, I'm getting to thinking if she's coming at all
[Chorus]
""Come down in time"", I still hear her say
So clear in my ear like it was today
""Come down in time"" was the message she gave
Come down in time and I'll meet you half way

[Outro]
There are women, women and some hold you tight
While some leave you counting the stars in the night1Embed"
106,Original Sin,"Original Sin Lyrics[Verse 1]
Oh, it's carnival night
And they're stringing the lights around you
Hanging paper angels
Painting little devils on the roof
Oh the furnace wind
Is a flickering of wings about your face
In a cloud of incense
Yea, it smells like Heaven in this place

[Chorus 1]
I can't eat, can't sleep
Still I hunger for you when you look at me
That face, those eyes
All the sinful pleasures deep inside
[Chorus 2]
Tell me how, you know now, the ways and means of getting in
Underneath my skin
Oh you were always my original sin
And tell me why, I shudder inside, every time we begin
This dangerous game
Oh you were always my original sin

[Verse 2]
A dream will fly
The moment that you open up your eyes
A dream is just a riddle
Ghosts from every corner of your life
Up in the balcony
All the Romeo's are bleeding for your hand
Blowing theater kisses
Reciting lines they don't understand

[Chorus 1]

[Chorus 2]

[Chorus 1]Embed"
107,Written in the Stars (Broadway),"Written in the Stars (Broadway) Lyrics[AIDA]
I am here to tell you we can never meet again
Simple really, isn't it, a word or two and then
A lifetime of not knowing where or how or why or when
You think of me or speak of me and wonder what befell
The someone you once loved so long ago so well

[RADAMES]
Never wonder what I'll feel as living shuffles by
You don't have to ask me and I need not reply
Every moment of my life from now until I die
I will think or dream of you and fail to understand
How a perfect love can be confounded out of hand

Is it written in the stars
Are we paying for some crime
Is that all that we are good for
Just a stretch of mortal time
Or some god's experiment
In which we have no say
In which we're given paradise
But only for a day
[AIDA, spoken]
Marry the princess, Radames.  You can help my people, this could be our chance to do something important!  Don't you see?

(sung)
Nothing can be altered, there is nothing to decide
No escape, no change of heart, no anyplace to hide

[RADAMES]
You are all I'll ever want, but this I am denied
Sometimes in my darkest thoughts, I wish I'd never learned

[BOTH]
What it is to be in love and have that love returned

[AIDA]
Is it written in the stars
Are we paying for some crime
Is that all that we are good for
Just a stretch of mortal time

[BOTH]
Or some god's experiment
In which we have no say
In which we're given paradise
But only for a dayEmbed"
108,High Flying Bird,"High Flying Bird Lyrics[Verse 1]
You wore a little cross of gold around your neck
I saw it as you flew between my reason
Like a raven in the night time when you left
I wear a chain upon my wrist that bears no name
You touched it and you wore it
And you kept it in your pillow all the same

[Chorus]
My high-flying bird has flown from out my arms
I thought myself her keeper
She thought I meant her harm
She thought I was the archer
A weather man of words
But I could never shoot down
My high-flying bird
[Verse 2]
The white walls of your dressing room are stained in scarlet red
You bled upon the cold stone like a young man
In the foreign field of death
Wouldn't it be wonderful is all I heard you say
You never closed your eyes at night and learned to love daylight
Instead you moved away

[Chorus]
My high-flying bird has flown from out my arms
I thought myself her keeper
She thought I meant her harm
She thought I was the archer
A weather man of words
But I could never shoot down
My high-flying bird has flown from out my arms
I thought myself her keeper
She thought I meant her harm
She thought I was the archer
A weather man of words
But I could never shoot down
My high-flying bird

[Outro]
My high-flying, high-flying bird
My high-flying, high-flying bird
My high-flying, high-flying bird
My high-flying, high-flying birdEmbed"
109,Fortune Favors The Brave,"Fortune Favors The Brave Lyrics[SOLDIERS]
Oh, oh, oh
Fortune favors the brave
Oh, oh
Fortune favors the brave

[RADAMES]
We have swept to glory
Egypt's mastery expands
From the Nile's northern delta
To the dry, dry southern sands

The more we find, the more we see
The more we come to learn
The more that we explore
The more we shall return
[SOLDIERS]
Oh, oh, oh
Fortune favors the brave

[RADAMES]
It's all worked out, my road is clear
The lines of latitude extend
Way beyond my wildest dreams
Toward some great triumphant end

We seized the day
We turned the tide
We touched the stars
We mocked the grave
We moved into uncharted lands

[RADAMES/SOLDIERS]
Fortune favors the brave

[RADAMES]
The more we find, the more we see
The more we come to learn
The more that we explore
The more we shall return

Nothing is an accident
We are free to have it all
We are what we want to be
It's in ourselves to rise or fall
This is easy to believe
When distant places call to me
It's harder from the palace yard
Fortune favors the free...

[SOLDIERS]
Oh, oh, oh

[RADAMES]
Fortune favors the young...

[SOLDIERS]
Oh, oh, oh

[RADAMES]
Fortune favors the brave!Embed"
110,Country Comfort,"Country Comfort Lyrics[Verse 1]
Soon the pines will be falling everywhere
Village children fight each other for a share
And the 6:09 goes roaring past the creek
Deacon Lee prepares his sermon for next week
I saw grandma yesterday down at the store
Well, she's really going fine for eighty-four
Well, she asked me if sometime I'd fix her barn
Poor old girl, she needs a hand to run the farm

[Chorus]
And it's good old country comfort in my bones
Just the sweetest sound my ears have ever known
Just an old-fashioned feeling fully-grown
Country comforts in a truck that's going home
[Verse 2]
Down at the well, they got a new machine
The foreman says it cuts man-power by fifteen
Yeah, but that ain't natural, yeah, well, so old Clay would say
You see, he's a horse-drawn man until his dying day

[Chorus][x2]
And it's good old country comfort in my bones
Just the sweetest sound my ears have ever known
Just an old-fashioned feeling fully-grown
Country comforts in a truck that's going back home

[Verse 3]
Now the old fat goose is flying across the sticks
The hedgehogs done in clay between the bricks
And the rocking chairs are creaking on the porch
Across the valley moves the herdsman with his torch

[Chorus]
And it's good old country comfort in my bones
It's the sweetest sound my ears have ever known
Just an old-fashioned feeling fully-grown
Country comforts in a truck that's going home
Oh, country comforts in a truck that's going back home, yes, it is
Country com-comforts in a truck that's going back homeEmbed"
111,Susie (Dramas),"Susie (Dramas) Lyrics[Verse 1]
I got frostbitten in the winter
Ice skating on the river
With my pretty little black-eyed girl
She'd make your darn toes curl just to see her, yeah

[Pre-Chorus]
I got a fringe front on my buggy
I got a frisky little colt in a hurry
And a pretty little black-eyed Susie by by by my side

[Chorus]
Well, she sure knows how to use me
Pretty little black-eyed Susie
Playing hooky with my heart all the time
Living with her funky family
In a derelict old alley
Down by the river where we share a little loving in the moonshine
[Verse 2]
I'm an old hayseed harp player
I'm the hit of the county fair
With my pretty little black-eyed girl
Living proof as she swirls, she's a dancer, yeah

[Pre-Chorus]
I got a fringe front on my buggy
I got a frisky little colt in a hurry
And a pretty little black-eyed Susie by by by my side

[Chorus]
Well, she sure knows how to use me
Pretty little black-eyed Susie
Playing hooky with my heart all the time
Living with her funky family
In a derelict old alley
Down by the river where we share a little loving in the moonshine

[Guitar Solo]

[Chorus]
Well, she sure knows how to use me
Pretty little black-eyed Susie
Playing hooky with my heart all the time, oh
Living with her funky family
In a derelict old alley
Down by the river where we share a little loving in the moonshine
Well, she sure knows how to use me
Pretty little black-eyed Susie
Playing hooky with my heart all the time
Living with her funky family
In a derelict old alley
Down by the river where we share a little loving in the moonshineEmbed"
112,Holiday Inn,"Holiday Inn Lyrics[Verse 1]
Boston at last, and the plane's touching down
Our hostess is handing the hot towels around
From a terminal gate to a black limousine
It's a ten minute ride to the Holiday Inn

[Verse 2]
Boredom's a pastime that one soon acquired
Where you get to the stage where you're not even tired
Kicking your heels till the time comes around
To pick up your bags and head out of town

[Chorus]
Slow down, Joe, I'm a rock and roll man
I've twiddled my thumbs in a dozen odd bands
And you ain't seen nothing till you've been
In a motel, baby, like the Holiday Inn
[Chorus]
Slow down, Joe, I'm a rock and roll man
I've twiddled my thumbs in a dozen odd bands
And you ain't seen nothing till you've been
In a motel, baby, like the Holiday Inn

[Verse 3]
Oh, I don't even know if it's Cleveland or Maine
With the buildings as big and rooms just the same
And the TV don't work and the French fries are cold
And the room service closed about an hour agoEmbed"
113,Razor Face,"Razor Face Lyrics[Verse 1]
Has anybody here seen Razor Face?
I heard he's back, looking for a place, to lay down
Must be getting on
Needs a man who's young to walk him around
Needs a man who's young to walk him around

[Verse 2]
Oh, it must be hard for the likes of you
To get by in a world that you just can't see through
And it looks so cold
How does it feel to know you can't go home
How does it feel to know you can't go home

[Chorus]
Come on, Razor Face, my old friend
I'll meet you down by the truck stop inn
With a bottle of booze in the back of my car
You're a song on the lips of an aging star
Razor Face, ooh! Amazing grace, protects you like a glove
And I'll never learn the reason why I love your Razor Face
[Verse 1]
Has anybody here seen Razor Face?
I heard he's back, and looking for a place, to lay down
Must be getting on
Needs a man who's young to walk him around
Needs a man who's young to walk him around

[Chorus]
Come on, Razor Face, my old friend
I'll meet you down by the truck stop inn
With a bottle of booze in the back of my car
You're a song on the lips of an aging star
Razor Face, ooh! Amazing grace, protects you like a glove
And I'll never learn the reason why I love your Razor Face

[Outro]
I love your Razor Face
I love your Razor Face
Ooh, I love Razor Face
Love your Razor Face
I did love your Razor Face
I love your Razor FaceEmbed"
114,Bitter Fingers,"Bitter Fingers Lyrics[Verse 1]
I'm going on the circuit
I'm doing all the clubs
And I really need a song, boys
To stir those workers up
And get their wives to sing it with me
Just like in the pubs
When I worked the good old pubs in Stepney
Oh, could you knock a line or two
Together for a friend?
Sentimental, tear-inducing
With a happy end
And we need a tune to open
Our season at Southend
Can you help us?
[Chorus]
It's hard to write a song with bitter fingers
So much to prove, so few to tell you why
Those old die-hards in Denmark Street start laughing
At the keyboard player's hollow haunted eyes
It seems to me a change is really needed
I'm sick of tra-la-las and la-de-das (la-de-da...)
No more long days hacking hunks of garbage
Bitter fingers never swung on swinging stars, swinging stars

[Verse 2]
I like the warm blue flame
The hazy heat it brings
It loosens up the muscles
And forces you to sing
You know it's just another hit and run
From the tin pan alley twins
And there's a chance that one day
You might write a standard, lads
So churn them out quick and fast
And we'll still pat your backs
'Cause we need what we can get
To launch another dozen acts
Are you working?

[Chorus]
It's hard to write a song with bitter fingers
So much to prove, so few to tell you why
Those old die-hards in Denmark Street start laughing
At the keyboard player's hollow haunted eyes
It seems to me a change is really needed
I'm sick of tra-la-las and la-de-das (la-de-da...)
No more long days hacking hunks of garbage
Bitter fingers never swung on swinging stars, swinging stars
It's hard to write a song with bitter fingers
So much to prove, so few to tell you why
Those old die-hards in Denmark Street start laughing
At the keyboard player's hollow haunted eyes
It seems to me a change is really needed
I'm sick of tra-la-las and la-de-das (la-de-da...)
No more long days hacking hunks of garbage
Bitter fingers never swung on swinging stars, swinging stars
[Outro]
(La-de-da...)
Swinging stars, swinging stars
It's hard to write a song with bitter fingers
So much to prove, so few to tell you why
Those old die-hards in Denmark-Embed"
115,Another Pyramid,"Another Pyramid Lyrics[ZOSER]
While you've been away cavorting
Matters here have moved apace
Now I need you home supporting
All the plans I've put in place

First of all this means your wedding
You'll recall your future bride
For the way that Pharaoh's heading
Time's no longer on our side

According to the hawk god, Horus
Our most regal invalid
Is not that much longer for us
Build another pyramid!
There are many who'll be tearful
As our leader fades away
But our architects are cheerful
And each dog must have its day

If our country is to flourish
Then my son must take the lead
Be our inspiration, nourish
All our hopes our dreams our creed

Soon our monarch will have filled a
Tomb just like his fathers did
Summon Egypt's greatest builders
Re: another pyramid

[MINISTERS]
Build it, build it
Another pyramid

[ZOSER]
There will be a time for mourning
But for now put plans on hold

[MINISTERS]
Hold
[ZOSER]
For I give the nation warning
That before the corpse is cold

[MINISTERS]
Cold

[ZOSER]
We'll extend fair Egypt's power
Egypt's glory strength and style
We shall have our finest hour
Far beyond the mighty Nile

He must have a vault that's grand by
Any standards, floor to lid
Put five thousand slaves on stand by
Build another pyramid!

[MINISTERS]
Build it, build it
Build it, build it
Build it, build it
Build it-

Build it, build it
Build it-
[ZOSER]
He must have a vault that's grand by
Any standards, floor to lid
Put five thousand slaves on stand by
Build another pyramid!Embed"
116,Rock and Roll Madonna,"Rock and Roll Madonna Lyrics[Verse 1]
If anyone should see me making it down the highway
Breaking all the laws of the land
Well, don't you try to stop me, I'm going her way
And that's the way I'm sure she had it planned

[Chorus]
Well, that's my rock and roll Madonna
She's always been a lady of the road
Well, everybody wants her, and no one ever gets her
Well, the freeway is the only way she knows

[Verse 2]
Well, if she would only slow down for a short time
I'd get to know her just before she leaves
But she's got some fascination for that two-wheel combination
And I swear it's gonna be the death of me
[Chorus]
Well, that's my rock and roll Madonna
She's always been a lady of the road
Well, everybody wants her, and no one ever gets her
Well, the freeway is the only way she knows
(Rock on, baby!)
(Whoo! Yeah, yeah)

[Chorus]
Well, that's my rock and roll Madonna
She's always been a lady of the road
Well, everybody wants her, and no one ever gets her
Well, the freeway is the only way she knows

[Bridge]
Let's get a little bit lower
Let's get a little bit lower
Oh, you're standing alright
Single, baby? Ah, yeah, that's pretty good
Now, is everybody gonna rock on with me?
One more time

[Chorus]
I said, that's my rock and roll Madonna, aw, everybody
She's always been a lady of the road
Well, everybody wants her, but no one ever gets her
Well, the freeway is the only way she knows, yeah1Embed"
